sample_date,site_name,watercourse,freshwater_body_type,latitude,longitude,distance_to_conham_mi,upstream_of_conham,group_name,mncat_name,county,nitrate_mgL,phosphate_mgL,secchi_turbidity,rain_last_24h,pollution_sources,main_land_use,notes
2021-07-14,Bath River Avon,River Avon,River,51.3824589600001,-2.38556910899996,7.74,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,,,,Urban_residential,
2021-07-14,"Elms Estate, River road",Other / unnamed,Stream,51.537294,-2.40145799999993,8.59,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.01,None,,None,Urban_residential,few cans of litter
2021-07-14,"Elms Estate, River road",Other / unnamed,Stream,51.537294,-2.40145799999993,8.59,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.35,0.01,,,,Urban_residential,few cans of litter
2021-07-14,"river Frome walkway, jubilee park",River Frome,River,51.539584,-2.39998999999995,8.75,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,None,Urban_green_space,"water fairly clear, some areas of foam, brown stones and cloudy where deep, few pieces of litter but long metal pieces further down"
2021-07-14,"river Frome walkway, jubilee park",River Frome,River,51.539584,-2.39998999999995,8.75,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,,,,Urban_green_space,"water fairly clear, some areas of foam, brown stones and cloudy where deep, few pieces of litter but long metal pieces further down"
2021-07-14,Upstream of Mells,Other / unnamed,River,51.2390528000001,-2.39500629999998,15.45,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Grassland_shrub,Water level low apparently unaffected by the recent rain
2021-07-14,Upstream of Mells,Other / unnamed,River,51.2390528000001,-2.39500629999998,15.45,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,,,,Grassland_shrub,Water level low apparently unaffected by the recent rain
2021-07-14,Sunnybank Mells,Other / unnamed,River,51.2400684,-2.38737129999993,15.51,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,The river level was low and hadn't reacted to the recent rain. There had been foam on the surface earlier in the day but not at the time of sampling.
2021-07-14,Sunnybank Mells,Other / unnamed,River,51.2400684,-2.38737129999993,15.51,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,,,,Agriculture,The river level was low and hadn't reacted to the recent rain. There had been foam on the surface earlier in the day but not at the time of sampling.
2021-07-14,Below Mells Sewage Works,Other / unnamed,River,51.2359676,-2.38479969999997,15.82,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Forest,None
2021-07-14,Below Mells Sewage Works,Other / unnamed,River,51.2359676,-2.38479969999997,15.82,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,,,,Forest,
2021-07-14,Avon Mortimer’s Wood,River Avon,River,51.44487696,-2.11752519699996,17.97,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Agriculture,None
2021-07-14,Avon Mortimer’s Wood,River Avon,River,51.44487696,-2.11752519699996,17.97,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.035,,,,Agriculture,
2021-07-14,Rodden brook,Rodden Brook,River,51.22680387,-2.30524707099994,18.03,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Urban_residential,"Sunny day , river a few inches higher than average"
2021-07-14,Rodden brook,Rodden Brook,River,51.22680387,-2.30524707099994,18.03,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,,,,Urban_residential,"Sunny day , river a few inches higher than average"
2021-07-15,river avon,River Avon,River,51.4553780000001,-2.54026299999992,0.76,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.035,None,,None,Urban_residential,tidal estuary
2021-07-15,river avon,River Avon,River,51.4553780000001,-2.54026299999992,0.76,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.035,,,,Urban_residential,tidal estuary
2021-07-15,Avon,River Avon,River,51.4318703500001,-2.52172222199994,1.06,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Other,None
2021-07-15,Avon,River Avon,River,51.4318703500001,-2.52172222199994,1.06,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.15,,,,Other,
2021-07-15,Keynsham memorial park 3,Other / unnamed,River,51.41335802,-2.49603554599997,2.74,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Urban_green_space,Stretch before weir
2021-07-15,Keynsham memorial park 3,Other / unnamed,River,51.41335802,-2.49603554599997,2.74,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,,,,Urban_green_space,Stretch before weir
2021-07-15,Keynsham bridge 2,Other / unnamed,River,51.4104056200001,-2.49455714599998,2.95,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Urban_green_space,Alongside footpath near bridge closer to town
2021-07-15,Keynsham bridge 2,Other / unnamed,River,51.4104056200001,-2.49455714599998,2.95,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Urban_green_space,Alongside footpath near bridge closer to town
2021-07-15,Chew wellsway 1,River Chew,River,51.4074595500001,-2.49441415099994,3.12,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,Where cattle enter water
2021-07-15,Chew wellsway 1,River Chew,River,51.4074595500001,-2.49441415099994,3.12,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,,,,Agriculture,Where cattle enter water
2021-07-15,Ashton Gate,Other / unnamed,Stream,51.435389,-2.62791899999996,4.06,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,None,,None,Urban_residential,None
2021-07-15,Ashton Gate,Other / unnamed,Stream,51.435389,-2.62791899999996,4.06,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,,,,Urban_residential,
2021-07-15,Midford Brook,Midford Brook,Stream,51.35406364,-2.32623704699995,10.96,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.075,None,,None,Agriculture,"Sunny day, stream has good flow."
2021-07-15,Midford Brook,Midford Brook,Stream,51.35406364,-2.32623704699995,10.96,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.075,,,,Agriculture,"Sunny day, stream has good flow."
2021-07-15,Farleigh Hungerford Swimming Club,Other / unnamed,River,51.31799841,-2.28080421099997,14.03,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,Sunny dry weather  Lots of swimmers
2021-07-15,Farleigh Hungerford Swimming Club,Other / unnamed,River,51.31799841,-2.28080421099997,14.03,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Agriculture,Sunny dry weather  Lots of swimmers
2021-07-16,Oldbury Naite Rhine,Other / unnamed,Stream,51.637795,-2.54735799999997,13.34,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,None,Agriculture,None
2021-07-16,Oldbury Naite Rhine,Other / unnamed,Stream,51.637795,-2.54735799999997,13.34,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.35,0.035,,,,Agriculture,
2021-07-16,Farleigh Hungerford weir,Other / unnamed,River,51.3184400000001,-2.28307819999998,13.93,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2021-07-16,Farleigh Hungerford weir,Other / unnamed,River,51.3184400000001,-2.28307819999998,13.93,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Agriculture,
2021-07-16,Stokes bottom bridge,Other / unnamed,Stream,51.23341107,-2.48463563699994,14.77,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Forest,None
2021-07-16,Stokes bottom bridge,Other / unnamed,Stream,51.23341107,-2.48463563699994,14.77,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,,,,Forest,
2021-07-16,Ham,Other / unnamed,Stream,51.2354507000001,-2.46486468599994,14.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Forest,None
2021-07-16,Ham,Other / unnamed,Stream,51.2354507000001,-2.46486468599994,14.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Forest,
2021-07-16,Melksham Disused Bridge,Other / unnamed,River,51.3842250100001,-2.13516761299996,17.72,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.075,None,,None,Agriculture,None
2021-07-16,Melksham Disused Bridge,Other / unnamed,River,51.3842250100001,-2.13516761299996,17.72,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.075,,,,Agriculture,
2021-07-16,Melksham Canoe Club,Other / unnamed,River,51.3777819700001,-2.13632461299994,17.79,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.075,None,,None,Industrial_commercial,None
2021-07-16,Melksham Canoe Club,Other / unnamed,River,51.3777819700001,-2.13632461299994,17.79,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,,,,Industrial_commercial,
2021-07-16,The Dippy,Other / unnamed,Stream,51.2222695300001,-2.31833250599993,18.0,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,None,,None,Urban_green_space,"Culverted stream in urban area. CSO enters it but not running today. Nevertheless, high N & P recorded. Many misconnections into this have been reported and dealt with by Wessex Water. Sewage rag frequent after the CSO runs."
2021-07-16,The Dippy,Other / unnamed,Stream,51.2222695300001,-2.31833250599993,18.0,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.35,,,,Urban_green_space,"Culverted stream in urban area. CSO enters it but not running today. Nevertheless, high N & P recorded. Many misconnections into this have been reported and dealt with by Wessex Water. Sewage rag frequent after the CSO runs."
2021-07-17,Bradley Brook,Bradley Brook,Stream,51.519011,-2.51658699999996,5.18,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,None,Agriculture,None
2021-07-17,Bradley Brook,Bradley Brook,Stream,51.519011,-2.51658699999996,5.18,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.35,0.035,,,,Agriculture,
2021-07-18,dumpers lane,Other / unnamed,River,51.36483,-2.61364999999995,6.49,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,None
2021-07-18,dumpers lane,Other / unnamed,River,51.36483,-2.61364999999995,6.49,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Agriculture,
2021-07-18,coder barn,Other / unnamed,Stream,51.3646630000001,-2.61364699999996,6.5,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,None
2021-07-18,coder barn,Other / unnamed,Stream,51.3646630000001,-2.61364699999996,6.5,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.1,0.01,,,,Agriculture,
2021-07-18,top weir,Other / unnamed,River,51.360735,-2.61358499999994,6.73,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2021-07-18,top weir,Other / unnamed,River,51.360735,-2.61358499999994,6.73,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,,,,Agriculture,
2021-07-19,Saltford. Mead Lane.,Other / unnamed,River,51.4061560000001,-2.45591499999995,4.32,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,Sorry about people in pic!!
2021-07-19,Saltford. Mead Lane.,Other / unnamed,River,51.4061560000001,-2.45591499999995,4.32,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.35,0.035,,,,Agriculture,Sorry about people in pic!!
2021-08-11,frome spring,River Frome,Stream,51.5109380000001,-2.34557799999993,9.34,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,None,Agriculture,None
2021-08-11,frome spring,River Frome,Stream,51.5109380000001,-2.34557799999993,9.34,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.035,,,,Agriculture,
2021-08-24,Avening Green Bridge,Other / unnamed,River,51.6432674000001,-2.41814844799995,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,0.75,0.075,<14_NTU,,,Agriculture,
2021-10-01,Avon county rowing club,River Avon,River,51.3983961700001,-2.44700412699996,4.96,True,FreshWater Watch,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,None,,None,Agriculture,None
2021-10-01,The Boathouse,Other / unnamed,River,51.391355,-2.40856599999995,6.58,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,None,,None,Agriculture,None
2021-10-01,The Boathouse,Other / unnamed,River,51.391355,-2.40856599999995,6.58,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.35,,,,Agriculture,
2021-11-15,Avening Green bridge,Other / unnamed,River,51.64329257,-2.41801433799998,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.075,<14_NTU,,,Agriculture,"Water level around 28cm on the gauge at Damery, which is quite low for the time of year. Saw small fish and moorhen a few hundred yards upstream of sampling point. Fish rising just upstream of sampling point."
2022-01-15,Avening Green Bridge,Other / unnamed,River,51.6432036100001,-2.41789479599993,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,0.75,0.035,<14_NTU,,Other,Agriculture,34cm on the gauge at Damery which is around normal for winter level. Recent spates have seen readings of 85 - 90 cm noted.
2022-01-30,"Hoover's Lane, Iron Acton",Other / unnamed,River,51.5467400000001,-2.47720399999997,7.46,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Grassland_shrub,"Dry, fresh & sunny after prolonged dry spell."
2022-01-30,"Hoover's Lane, Iron Acton",Other / unnamed,River,51.5467400000001,-2.47720399999997,7.46,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.15,,,,Grassland_shrub,"Dry, fresh & sunny after prolonged dry spell."
2022-01-30,River Frome Walkway D/S of Yate,River Frome,River,51.5426180000001,-2.44015899999994,7.89,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,None,,None,Industrial_commercial,"Dry, fresh and sunny after prolonged dry spell."
2022-01-30,River Frome Walkway D/S of Yate,River Frome,River,51.5426180000001,-2.44015899999994,7.89,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.35,,,,Industrial_commercial,"Dry, fresh and sunny after prolonged dry spell."
2022-03-22,Lower Barnes Bridge,Other / unnamed,River,51.6361000000001,-2.38965649899995,14.61,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.075,<14_NTU,None,,Mixed_agricultural,
2022-04-10,River Frome,River Frome,River,51.4780801800001,-2.55142377999994,2.4,False,Hear Water,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,<14_NTU,,Residential_discharge,Urban_green_space,Hear Water introduction
2022-04-13,River Frome,River Frome,River,51.4782000000001,-2.55119451899998,2.41,False,Hear Water,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,<14_NTU,,,Urban_green_space,Hear Water introduction day
2022-04-13,Pigeonhouse Stream,Pigeonhouse Stream,Stream,51.4168235600001,-2.60426179399997,3.56,False,Hear Water,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,<14_NTU,,,Urban_green_space,Hear Water introduction
2022-07-14,Little Avon below Avening Green,River Avon,River,51.6453900000001,-2.42195679999998,14.68,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,<14_NTU,None,,Mixed_agricultural,
2022-07-22,Avening Green Bridge,Other / unnamed,River,51.6432,-2.41795315999997,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,<14_NTU,None,,Mixed_agricultural,
2022-08-02,river frome eastville,River Frome,River,51.47907,-2.55086,2.46,False,Hear Water,Avon Bristol and Somerset North Streams,Bristol,0.75,0.35,<14_NTU,Light_showers,Outfall_pipe_not_discharging,Urban_green_space,none
2022-08-03,pigeonhouse stream,Pigeonhouse Stream,Stream,51.42547,-2.59329166666667,2.85,False,Hear Water,Avon Bristol and Somerset North Streams,Bristol,1.5,0.35,<14_NTU,Light_showers,,Urban_green_space,no
2022-08-19,Avening Green Bridge,Other / unnamed,River,51.6432,-2.41795316,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,<14_NTU,Light_showers,Agricultural_runoff,Mixed_agricultural,
2022-10-25,Little Avon River downstream of Avening Green,River Avon,River,51.64539,-2.4219568,14.68,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.35,<14_NTU,Light_showers,,Mixed_agricultural,
2023-02-14,Avening Green Bridge,Other / unnamed,River,51.6432,-2.41795316,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,<14_NTU,None,Agricultural_runoff,Mixed_agricultural,None
2023-03-03,Avening Green Bridge,Other / unnamed,River,51.6432,-2.41795316,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.15,<14_NTU,None,None,Mixed_agricultural,None
2023-03-31,Longhope brook,Longhope Brook,Stream,51.8643631048518,-2.4605479296968,29.16,True,FWAG Farmers,Severn Vale,Gloucestershire,0.75,0.075,40_NTU,Heavy_prolonged,None,Arable_agricultural,None
2023-05-10,"Longhope Brook, school entrance",Longhope Brook,Stream,51.868967949328,-2.45452874873212,29.5,True,FWAG Farmers,Severn Vale,Gloucestershire,1.5,0.035,30_NTU,None,None,Rural_residential,No aquatic life observed.
2023-05-22,Islands downstream of Avening Green bridge,Other / unnamed,River,51.64449,-2.420503,14.64,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,<14_NTU,None,None,Mixed_agricultural,None
2023-06-15,Field Upriver,Other / unnamed,River,51.405166895112,-2.44902820012914,4.6,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,30_NTU,None,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_not_discharging",Livestock,None
2023-06-18,River Avon at Saltford Rowing Club,River Avon,River,51.3984424169665,-2.44725336467056,4.95,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.75,17_NTU,Light_showers,Agricultural_runoff,Other,None
2023-06-24,Saltford rowing clun,Other / unnamed,River,51.3987090904266,-2.44691516272724,4.95,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,<14_NTU,None,Agricultural_runoff,Mixed_agricultural,None
2023-06-24,Little Avon beat 1 Islands,River Avon,River,51.64449,-2.420503,14.64,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.15,<14_NTU,None,None,Livestock,None
2023-07-02,The Shallows opposite car park,Other / unnamed,River,51.40283046,-2.4511999,4.63,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,15_NTU,None,"Urban_road_runoff,Outfall_pipe_not_discharging",Other,None
2023-07-10,Lower field,Other / unnamed,River,51.4059504686192,-2.44921511011784,4.56,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.35,<14_NTU,Light_showers,Agricultural_runoff,Livestock,5 ducklings and mother duck spotted today
2023-07-12,Upper field,Other / unnamed,River,51.4052363177134,-2.44894927421652,4.6,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,<14_NTU,Heavy_prolonged,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_not_discharging",Mixed_agricultural,None
2023-08-09,Islands below Avening Green Bridge,Other / unnamed,River,51.64449,-2.420503,14.64,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,<14_NTU,None,None,Mixed_agricultural,None
2023-08-13,Saltford field down river,Other / unnamed,River,51.4059166112891,-2.44928679568171,4.56,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,<14_NTU,Light_showers,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_currently_discharging",Livestock,"Swans, ducks, heron"
2023-08-21,Saltford Field Downriver,Other / unnamed,River,51.4059073220301,-2.44926190784315,4.56,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,<14_NTU,Light_showers,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_currently_discharging",Rural_residential,None
2023-08-28,Saltford Field downriver,Other / unnamed,River,51.4057902827731,-2.44923668983642,4.57,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,<14_NTU,Light_showers,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_currently_discharging",Rural_residential,None
2023-09-06,Saltford rowing club pontoon.,Other / unnamed,River,51.3987612228323,-2.4469402923589,4.95,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,<14_NTU,None,"Agricultural_runoff,Outfall_pipe_not_discharging",Livestock,None
2023-09-07,Saltford field downriver,Other / unnamed,River,51.4059317763895,-2.44925907813013,4.56,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,<14_NTU,Light_showers,"Outfall_pipe_currently_discharging,Agricultural_runoff",Livestock,None
2023-09-11,Little Avon below Avening Green Beat 1 Islands,River Avon,River,51.64449,-2.420503,14.64,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,<14_NTU,Light_showers,None,Livestock,Shoals of fry in water
2023-09-17,Rowing club pontoon,Other / unnamed,River,51.398816359935,-2.44693980646089,4.95,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.075,<14_NTU,Heavy_prolonged,"Agricultural_runoff,Outfall_pipe_not_discharging",Livestock,Arable farming approx 1.5miles upstream.
2023-09-19,Saltford field downriver,Other / unnamed,River,51.4058478735387,-2.44913393631577,4.57,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,<14_NTU,Light_showers,"Outfall_pipe_currently_discharging,Agricultural_runoff",Rural_residential,None
2023-09-26,"Westbury brook, lower end by bridge",Westbury Brook,Stream,51.8378378378378,-2.42032922811808,27.59,True,FWAG Farmers,Severn Vale,Gloucestershire,3.5,0.75,<14_NTU,None,None,Mixed_agricultural,"Few weeds, reeds on banks, silty bottom"
2023-10-12,Saltford Field Downriver,Other / unnamed,River,51.4059709617868,-2.44927232153714,4.56,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,Heavy_prolonged,"Urban_road_runoff,Agricultural_runoff",Livestock,None
2023-10-23,Little Avon below Avening Green Bridge,River Avon,River,51.64449,-2.420503,14.64,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.075,<14_NTU,Light_showers,None,Grassland_shrub,None
2023-10-24,Saltford field downriver,Other / unnamed,River,51.4058627514169,-2.44885632768273,4.58,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,19_NTU,Light_showers,"Agricultural_runoff,Outfall_pipe_currently_discharging",Livestock,Heavy rain 4 days ago. Also tested for Bacteria using a WaterSafe kit. Results indicated that there were levels of bacteria that may be harmful for health
2023-11-12,Saltford field downstream,Other / unnamed,River,51.4056744100517,-2.44904726743694,4.58,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,25_NTU,Heavy_prolonged,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_currently_discharging",Livestock,Also took a Watersafe rapid bacteria test which showed that harmful to human health bacteria were present.
2023-11-19,Saltford field river south,Other / unnamed,River,51.4058448979631,-2.44921834208071,4.57,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,25_NTU,Light_showers,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_currently_discharging",Mixed_agricultural,Watersafe rapod bacteria test showd harmful bacteria to be present
2024-01-15,River Avon Saltford Lower Field,River Avon,River,51.404849169775,-2.44882849976416,4.62,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,<14_NTU,None,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_not_discharging",Mixed_agricultural,Bacteria test also shows harmful to human health bacteria present
2024-01-20,Saltford Rowing Club,Other / unnamed,River,51.39950114,-2.44856906,4.86,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,0.1,0.75,15_NTU,None,Agricultural_runoff,Mixed_agricultural,"We also did a Watersafe Bacteria Test, which was positive. There was serious flooding 2 weeks ago, causing high levels of run off from the fields."
2024-02-04,Saltford field down stream,Saltford Field Down Stream,River,51.4059245260432,-2.44915279559791,4.57,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.075,<14_NTU,Light_showers,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_not_discharging",Rural_residential,Watersafe Rapod Bacteria Test indicates harmful bacteria present and not to swim on this water
2024-02-10,Avon Rowing Club,River Avon,River,51.3985945,-2.44712782,4.95,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,75_NTU,Light_showers,Agricultural_runoff,Other,River flooded.
2024-03-03,Saltford lower field,Other / unnamed,River,51.4058344205841,-2.44907995685935,4.57,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,75_NTU,Light_showers,"Urban_road_runoff,Agricultural_runoff,Outfall_pipe_currently_discharging,Outfall_pipe_not_discharging",Rural_residential,Watersafe bateria test showed unsafe levels of bacteria for swimming. Water turbidity due to flood water.
2024-03-10,Saltford lower field,Other / unnamed,River,51.4058678224683,-2.44910451583564,4.57,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,<14_NTU,Light_showers,"Agricultural_runoff,Outfall_pipe_not_discharging",Livestock,"There has never been large algal blooms, but everything else is correct. Watersafe bacteria test showed unsafe levels of bacteria present."
2024-03-16,SaltfordRowing club,Other / unnamed,River,51.3986028980349,-2.44694894908776,4.95,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,100_NTU,Light_showers,Agricultural_runoff,Rural_residential,Rat!
2024-03-25,Saltford lower field,Other / unnamed,River,51.4061016356573,-2.44883780367672,4.57,True,The Avon Otters,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,Light_showers,"Urban_road_runoff,Agricultural_runoff",Livestock,Watersafe Rapid Bacteria test showed probable unsafe levels of bacteria for human health
