site_id,site_name,receiving_watercourse,event_start,event_end,duration_hours
WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,2025-01-06T02:12:00+00:00,2025-01-07T04:44:00+00:00,26.5333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:12:02+00:00,2025-01-06T02:12:14+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:13:57+00:00,2025-01-06T02:14:09+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:15:54+00:00,2025-01-06T02:16:07+00:00,0.0036
WXW00940,BATH SPRING GARDENS ROAD U/S K&A CANAL SYPHON,RIVER AVON,2025-01-06T02:16:00+00:00,2025-01-06T21:56:00+00:00,19.6667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:17:55+00:00,2025-01-06T02:18:08+00:00,0.0036
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-01-06T02:18:00+00:00,2025-01-06T02:42:00+00:00,0.4
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:19:57+00:00,2025-01-06T02:20:09+00:00,0.0033
WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,2025-01-06T02:20:00+00:00,2025-01-06T15:15:00+00:00,12.9167
WXW00838,BATH PARADE GARDENS,RIVER AVON,2025-01-06T02:20:00+00:00,2025-01-06T20:24:00+00:00,18.0667
WXW00484,BATH GREEN PARK SYPHON INLET RIVER TOWPATH,RIVER AVON,2025-01-06T02:22:00+00:00,2025-01-06T22:14:00+00:00,19.8667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:22:01+00:00,2025-01-06T02:22:13+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:24:09+00:00,2025-01-06T02:24:22+00:00,0.0036
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-01-06T02:26:00+00:00,2025-01-06T02:28:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:26:24+00:00,2025-01-06T02:26:35+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:28:48+00:00,2025-01-06T02:29:00+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:31:22+00:00,2025-01-06T02:31:34+00:00,0.0033
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,2025-01-06T02:32:00+00:00,2025-01-06T03:10:00+00:00,0.6333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:34:01+00:00,2025-01-06T02:34:14+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:36:50+00:00,2025-01-06T02:37:02+00:00,0.0033
WXW01060,BATH STATION ROAD S/O 44 LOCKSBROOK ROAD,RIVER AVON,2025-01-06T02:38:00+00:00,2025-01-06T03:02:00+00:00,0.4
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:39:41+00:00,2025-01-06T02:39:53+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:42:34+00:00,2025-01-06T02:42:46+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:45:24+00:00,2025-01-06T02:45:36+00:00,0.0033
WXW00590,KEYNSHAM KEYNSHAM LOW LEVEL,RIVER CHEW,2025-01-06T02:46:00+00:00,2025-01-06T03:39:00+00:00,0.8833
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:48:14+00:00,2025-01-06T02:48:25+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:51:00+00:00,2025-01-06T02:51:12+00:00,0.0033
WXW00619,BATH LANSDOWN LANE / HIGH STREET JUNCTION WESTON,RIVER AVON VIA SWS,2025-01-06T02:52:00+00:00,2025-01-06T02:54:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:53:48+00:00,2025-01-06T02:54:01+00:00,0.0036
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-01-06T02:54:00+00:00,2025-01-06T02:56:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:56:42+00:00,2025-01-06T02:56:54+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T02:59:39+00:00,2025-01-06T02:59:52+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:02:38+00:00,2025-01-06T03:02:49+00:00,0.0031
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-01-06T03:04:00+00:00,2025-01-06T03:10:00+00:00,0.1
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:05:42+00:00,2025-01-06T03:05:54+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:08:50+00:00,2025-01-06T03:09:01+00:00,0.0031
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-01-06T03:12:00+00:00,2025-01-06T03:14:00+00:00,0.0333
WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,2025-01-06T03:12:00+00:00,2025-01-06T06:36:00+00:00,3.4
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:12:08+00:00,2025-01-06T03:12:18+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:15:24+00:00,2025-01-06T03:15:34+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:18:43+00:00,2025-01-06T03:18:53+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:22:00+00:00,2025-01-06T03:22:10+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:25:24+00:00,2025-01-06T03:25:33+00:00,0.0025
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:28:39+00:00,2025-01-06T03:28:49+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:31:59+00:00,2025-01-06T03:32:09+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:35:01+00:00,2025-01-06T03:35:11+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:38:04+00:00,2025-01-06T03:38:15+00:00,0.0031
WXW01111,TETBURY INLET,RIVER AVON,2025-01-06T03:41:00+00:00,2025-01-06T03:42:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:41:05+00:00,2025-01-06T03:41:16+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:44:02+00:00,2025-01-06T03:44:14+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:46:55+00:00,2025-01-06T03:47:06+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:49:55+00:00,2025-01-06T03:50:06+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:52:57+00:00,2025-01-06T03:53:08+00:00,0.0031
WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,2025-01-06T03:55:00+00:00,2025-01-06T08:41:00+00:00,4.7667
WXW01060,BATH STATION ROAD S/O 44 LOCKSBROOK ROAD,RIVER AVON,2025-01-06T03:56:00+00:00,2025-01-06T08:08:00+00:00,4.2
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:56:02+00:00,2025-01-06T03:56:12+00:00,0.0028
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,2025-01-06T03:58:00+00:00,2025-01-06T20:50:00+00:00,16.8667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T03:59:05+00:00,2025-01-06T03:59:16+00:00,0.0031
WXW00831,BATHFORD OSTLING LANE,RIVER AVON,2025-01-06T04:00:00+00:00,2025-01-06T10:24:00+00:00,6.4
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:02:10+00:00,2025-01-06T04:02:21+00:00,0.0031
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-01-06T04:05:00+00:00,2025-01-06T04:10:00+00:00,0.0833
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:05:14+00:00,2025-01-06T04:05:25+00:00,0.0031
WXW00708,MELKSHAM STORM TANK,RIVER AVON,2025-01-06T04:08:00+00:00,2025-01-06T10:28:00+00:00,6.3333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:08:10+00:00,2025-01-06T04:08:23+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:10:57+00:00,2025-01-06T04:11:10+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:13:34+00:00,2025-01-06T04:13:47+00:00,0.0036
WXW01111,TETBURY INLET,RIVER AVON,2025-01-06T04:15:00+00:00,2025-01-06T05:02:00+00:00,0.7833
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-01-06T04:15:00+00:00,2025-01-06T07:22:00+00:00,3.1167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:15:54+00:00,2025-01-06T04:16:07+00:00,0.0036
WXW00651,BRISTOL HANHAM LOWER HANHAM ROAD,RIVER AVON (VIA SWS),2025-01-06T04:16:00+00:00,2025-01-06T04:32:00+00:00,0.2667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:17:58+00:00,2025-01-06T04:18:12+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:19:51+00:00,2025-01-06T04:20:04+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:21:33+00:00,2025-01-06T04:21:47+00:00,0.0039
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:22:00+00:00,2025-01-06T04:23:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:23:12+00:00,2025-01-06T04:23:26+00:00,0.0039
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-01-06T04:24:00+00:00,2025-01-06T06:10:00+00:00,1.7667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:24:48+00:00,2025-01-06T04:25:02+00:00,0.0039
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-01-06T04:25:00+00:00,2025-01-06T05:25:00+00:00,1.0
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:26:00+00:00,2025-01-06T04:27:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:26:21+00:00,2025-01-06T04:26:36+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:27:51+00:00,2025-01-06T04:28:08+00:00,0.0047
WXW00619,BATH LANSDOWN LANE / HIGH STREET JUNCTION WESTON,RIVER AVON VIA SWS,2025-01-06T04:28:00+00:00,2025-01-06T07:46:00+00:00,3.3
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:29:22+00:00,2025-01-06T04:29:38+00:00,0.0044
WXW01050,STANTON DREW STORM TANK,RIVER CHEW,2025-01-06T04:30:00+00:00,2025-01-06T13:10:00+00:00,8.6667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:30:52+00:00,2025-01-06T04:31:09+00:00,0.0047
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:32:00+00:00,2025-01-06T04:33:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:32:21+00:00,2025-01-06T04:32:39+00:00,0.005
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:33:48+00:00,2025-01-06T04:34:07+00:00,0.0053
WXW00851,BRISTOL PEMBROKE ROAD NO 19,RIVER AVON VIA SWS,2025-01-06T04:34:00+00:00,2025-01-06T08:48:00+00:00,4.2333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:35:15+00:00,2025-01-06T04:35:34+00:00,0.0053
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:36:00+00:00,2025-01-06T04:37:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:36:42+00:00,2025-01-06T04:37:01+00:00,0.0053
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:38:09+00:00,2025-01-06T04:38:28+00:00,0.0053
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:39:00+00:00,2025-01-06T04:40:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:39:37+00:00,2025-01-06T04:39:56+00:00,0.0053
WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,2025-01-06T04:40:00+00:00,2025-01-06T05:40:00+00:00,1.0
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-01-06T04:40:00+00:00,2025-01-06T04:52:00+00:00,0.2
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:41:05+00:00,2025-01-06T04:41:24+00:00,0.0053
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:42:00+00:00,2025-01-06T04:43:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:42:34+00:00,2025-01-06T04:42:52+00:00,0.005
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:44:03+00:00,2025-01-06T04:44:21+00:00,0.005
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:45:00+00:00,2025-01-06T04:46:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:45:32+00:00,2025-01-06T04:45:49+00:00,0.0047
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:47:00+00:00,2025-01-06T04:49:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:47:03+00:00,2025-01-06T04:47:19+00:00,0.0044
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:48:32+00:00,2025-01-06T04:48:48+00:00,0.0044
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-01-06T04:50:00+00:00,2025-01-06T04:56:00+00:00,0.1
WXW15538,KEYNSHAM ABBEY PARK,River Chew,2025-01-06T04:50:00+00:00,2025-01-07T09:20:00+00:00,28.5
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:50:04+00:00,2025-01-06T04:50:20+00:00,0.0044
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:51:00+00:00,2025-01-06T04:52:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:51:36+00:00,2025-01-06T04:51:53+00:00,0.0047
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:53:10+00:00,2025-01-06T04:53:26+00:00,0.0044
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:54:00+00:00,2025-01-06T04:56:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:54:44+00:00,2025-01-06T04:54:59+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:56:18+00:00,2025-01-06T04:56:32+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:57:51+00:00,2025-01-06T04:58:06+00:00,0.0042
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T04:58:00+00:00,2025-01-06T05:00:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T04:59:26+00:00,2025-01-06T04:59:40+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:01:01+00:00,2025-01-06T05:01:16+00:00,0.0042
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:02:00+00:00,2025-01-06T05:03:00+00:00,0.0167
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-01-06T05:02:00+00:00,2025-01-06T05:06:00+00:00,0.0667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:02:35+00:00,2025-01-06T05:02:50+00:00,0.0042
WXW01111,TETBURY INLET,RIVER AVON,2025-01-06T05:03:00+00:00,2025-01-06T06:07:00+00:00,1.0667
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-01-06T05:04:00+00:00,2025-01-06T05:08:00+00:00,0.0667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:04:12+00:00,2025-01-06T05:04:26+00:00,0.0039
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:05:00+00:00,2025-01-06T05:07:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:05:47+00:00,2025-01-06T05:06:01+00:00,0.0039
WXW00590,KEYNSHAM KEYNSHAM LOW LEVEL,RIVER CHEW,2025-01-06T05:06:00+00:00,2025-01-06T08:31:00+00:00,3.4167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:07:24+00:00,2025-01-06T05:07:38+00:00,0.0039
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:08:00+00:00,2025-01-06T05:09:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:09:03+00:00,2025-01-06T05:09:17+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:10:42+00:00,2025-01-06T05:10:56+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:12:23+00:00,2025-01-06T05:12:37+00:00,0.0039
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:14:00+00:00,2025-01-06T05:15:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:14:05+00:00,2025-01-06T05:14:18+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:15:46+00:00,2025-01-06T05:15:59+00:00,0.0036
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-01-06T05:16:00+00:00,2025-01-06T05:20:00+00:00,0.0667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:17:27+00:00,2025-01-06T05:17:40+00:00,0.0036
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:19:00+00:00,2025-01-06T05:21:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:19:10+00:00,2025-01-06T05:19:23+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:20:52+00:00,2025-01-06T05:21:06+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:22:33+00:00,2025-01-06T05:22:47+00:00,0.0039
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:23:00+00:00,2025-01-06T05:24:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:24:14+00:00,2025-01-06T05:24:28+00:00,0.0039
WXW00700,SALTFORD MEAD LANE,RIVER AVON VIA SWS,2025-01-06T05:25:00+00:00,2025-01-06T11:55:00+00:00,6.5
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:25:55+00:00,2025-01-06T05:26:09+00:00,0.0039
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:27:00+00:00,2025-01-06T05:28:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:27:34+00:00,2025-01-06T05:27:49+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:29:14+00:00,2025-01-06T05:29:28+00:00,0.0039
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:30:00+00:00,2025-01-06T05:31:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:30:55+00:00,2025-01-06T05:31:09+00:00,0.0039
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-01-06T05:32:00+00:00,2025-01-06T05:36:00+00:00,0.0667
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:32:00+00:00,2025-01-06T05:33:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:32:34+00:00,2025-01-06T05:32:48+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:34:10+00:00,2025-01-06T05:34:25+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:35:46+00:00,2025-01-06T05:36:01+00:00,0.0042
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:36:00+00:00,2025-01-06T05:37:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:37:19+00:00,2025-01-06T05:37:35+00:00,0.0044
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:38:53+00:00,2025-01-06T05:39:08+00:00,0.0042
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T05:40:00+00:00,2025-01-06T05:41:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:40:25+00:00,2025-01-06T05:40:41+00:00,0.0044
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:42:00+00:00,2025-01-06T05:42:15+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:43:35+00:00,2025-01-06T05:43:49+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:45:08+00:00,2025-01-06T05:45:23+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:46:44+00:00,2025-01-06T05:46:59+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:48:19+00:00,2025-01-06T05:48:34+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:49:59+00:00,2025-01-06T05:50:12+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:51:36+00:00,2025-01-06T05:51:50+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:53:16+00:00,2025-01-06T05:53:29+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:54:58+00:00,2025-01-06T05:55:11+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:56:42+00:00,2025-01-06T05:56:55+00:00,0.0036
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-01-06T05:58:00+00:00,2025-01-06T06:00:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T05:58:26+00:00,2025-01-06T05:58:39+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:00:11+00:00,2025-01-06T06:00:24+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:01:58+00:00,2025-01-06T06:02:11+00:00,0.0036
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-01-06T06:02:00+00:00,2025-01-06T06:06:00+00:00,0.0667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:03:46+00:00,2025-01-06T06:03:58+00:00,0.0033
WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,2025-01-06T06:04:00+00:00,2025-01-06T06:50:00+00:00,0.7667
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-01-06T06:05:00+00:00,2025-01-06T06:30:00+00:00,0.4167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:05:31+00:00,2025-01-06T06:05:43+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:07:16+00:00,2025-01-06T06:07:29+00:00,0.0036
WXW01111,TETBURY INLET,RIVER AVON,2025-01-06T06:08:00+00:00,2025-01-06T10:17:00+00:00,4.15
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:09:02+00:00,2025-01-06T06:09:15+00:00,0.0036
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-01-06T06:10:00+00:00,2025-01-06T06:12:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:10:45+00:00,2025-01-06T06:10:57+00:00,0.0033
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-01-06T06:12:00+00:00,2025-01-06T06:20:00+00:00,0.1333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:12:29+00:00,2025-01-06T06:12:42+00:00,0.0036
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-01-06T06:14:00+00:00,2025-01-06T06:15:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:14:14+00:00,2025-01-06T06:14:26+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:15:56+00:00,2025-01-06T06:16:09+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:17:40+00:00,2025-01-06T06:17:54+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-01-06T06:19:23+00:00,2025-01-06T06:19:37+00:00,0.0039
